filedate,prevfiledate,nextfiledate,simtfidf4,simtfidf3,simtfidf2,simtfidf1,simcount4,simcount3,simcount2,simcount1,countpos4,countpos3,countpos2,countpos1,countpos0,countneg4,countneg3,countneg2,countneg1,countneg0,countlit4,countlit3,countlit2,countlit1,countlit0,countall4,countall3,countall2,countall1,countall0,ticker,filedateobj,prevfiledateobj,nextfiledateobj,stockprice0,stockprice1,stockpricefuture,marketprice0,marketprice1,marketpricefuture,stockreturn0,stockreturnfuture,marketreturn0,marketreturnfuture,beatmarket0,beatmarketfuture
8/2/2016,5/3/2016,11/1/2016,0.972954968,0.958405031,0.947053891,0.96760753,0.979940477,0.964599721,0.943063894,0.970201159,1414,1395,3371,1036,1217,2851,2789,5785,2300,2811,2520,2180,4685,2175,2128,96286,94973,207537,83899,91154,TAP,8/2/2016,5/3/2016,11/1/2016,100.79,98.31,105.31,2157.030029,2063.370117,2111.719971,0.024913393,0.043869237,0.044391664,-0.021229521,FALSE,TRUE
8/2/2016,5/4/2016,11/8/2016,0.974659642,0.964821423,0.962355306,0.995976086,0.97764247,0.965985508,0.956947309,0.995767397,335,437,1018,287,323,926,1378,2199,762,909,1425,2018,3394,1267,1456,52643,65754,119752,42311,45874,UNH,8/2/2016,5/4/2016,11/8/2016,143.17,132.03,142.9,2157.030029,2051.120117,2139.560059,0.081003566,-0.00188765,0.050346246,-0.008132061,TRUE,TRUE
8/2/2016,5/3/2016,11/1/2016,0.980496612,0.959250065,0.943456909,0.978029565,0.988146974,0.977288539,0.9586164,0.988433833,572,567,1547,514,661,1670,1842,3188,1752,1911,1938,1927,3190,2069,2252,61105,63156,118447,56525,65255,VRSK,8/2/2016,5/3/2016,11/1/2016,83.72,77.13,80.94,2157.030029,2063.370117,2111.719971,0.081985588,-0.033769758,0.044391664,-0.021229521,TRUE,FALSE
8/2/2016,5/5/2016,10/31/2016,0.967964182,0.964841597,0.945804994,0.364386969,0.977459567,0.972984095,0.950395361,0.550329119,526,702,2138,307,544,1478,1762,4203,1090,2167,1488,1684,4048,576,1964,52641,61992,175733,26753,60052,WMB,8/2/2016,5/5/2016,10/31/2016,23.96,20.57,29.2,2157.030029,2050.629883,2126.149902,0.15255207,0.197782936,0.050585283,-0.014419503,TRUE,TRUE
8/2/2016,5/3/2016,11/1/2016,0.625867681,0.944712182,0.908666787,0.965741392,0.63833438,0.971887309,0.940374697,0.984553167,331,633,2245,571,607,657,1369,3434,1242,1277,414,1421,4047,1358,1356,22873,52146,132084,50281,51755,XYL,8/2/2016,5/3/2016,11/1/2016,46.41,41.88,47.19,2157.030029,2063.370117,2111.719971,0.102706567,0.016667052,0.044391664,-0.021229521,TRUE,TRUE
8/3/2016,5/4/2016,11/3/2016,0.988191705,0.984949805,0.974154369,0.994184519,0.991197053,0.987698842,0.969335497,0.994047501,461,478,1388,481,526,1013,1104,2010,1115,1219,1258,1283,2554,1257,1297,45100,45986,101346,42880,45258,ABT,8/3/2016,5/4/2016,11/3/2016,44.95,38.1,38.38,2163.790039,2051.120117,2088.659912,0.165336479,-0.15801427,0.053475289,-0.035338662,TRUE,FALSE
8/3/2016,5/4/2016,11/2/2016,0.987881282,0.97825427,0.954903864,0.985297689,0.99244391,0.982826336,0.949183392,0.985759501,1365,1392,3362,1297,1453,4121,4254,8919,4043,4421,3628,3731,8198,3487,3854,97109,98161,241763,94908,106008,ALL,8/3/2016,5/4/2016,11/2/2016,68.63,65.28,67.34,2163.790039,2051.120117,2097.939941,0.050044046,-0.018975343,0.053475289,-0.030905449,FALSE,TRUE
8/3/2016,5/4/2016,11/2/2016,0.921445768,0.940009089,0.900256279,0.924709156,0.951806282,0.966724266,0.921997574,0.940328319,694,536,1955,441,354,2084,1450,3631,1413,1212,3168,1697,5234,2291,1673,71746,53850,149719,56742,46593,AWK,8/3/2016,5/4/2016,11/2/2016,81.17,74.45,72.49,2163.790039,2051.120117,2097.939941,0.086417962,-0.113097099,0.053475289,-0.030905449,TRUE,FALSE
8/3/2016,5/4/2016,11/3/2016,0.971952979,0.962022297,0.945759237,0.951460637,0.985617177,0.970488924,0.95107855,0.949529011,858,872,1709,875,886,2703,2907,5145,2616,2565,2019,2292,4018,2694,1846,70243,73792,140801,76762,69513,BSX,8/3/2016,5/4/2016,11/3/2016,23.84,21.81,21.54,2163.790039,2051.120117,2088.659912,0.088996262,-0.10145317,0.053475289,-0.035338662,TRUE,FALSE
8/3/2016,5/2/2016,11/2/2016,0.987815293,0.974623477,0.96035169,0.984209948,0.991081325,0.976789313,0.954530221,0.982534847,1089,1064,2613,1001,1246,2789,2801,4538,2513,2872,2156,2184,3938,2020,2141,100134,99666,176645,94365,103035,CAT,8/3/2016,5/2/2016,11/2/2016,82.03,77.84,81.11,2163.790039,2081.429932,2097.939941,0.052429596,-0.011278776,0.038806207,-0.030905449,TRUE,TRUE
8/3/2016,5/6/2016,11/2/2016,0.981083997,0.973289625,0.954982871,0.987081041,0.988608673,0.982854817,0.956635175,0.990929884,231,242,750,212,207,503,506,1527,497,494,872,909,2137,839,848,37286,38947,87888,33029,32842,CERN,8/3/2016,5/6/2016,11/2/2016,66.3,53.63,53.15,2163.790039,2057.139893,2097.939941,0.212081284,-0.221071792,0.050544715,-0.030905449,TRUE,FALSE
8/3/2016,5/5/2016,11/9/2016,0.985727952,0.964877295,0.940082076,0.977603865,0.990876604,0.976831974,0.948121201,0.983021423,313,297,742,325,320,994,956,2409,1106,1132,1377,1304,2353,1312,1308,56740,57167,107695,56691,57613,CXO,8/3/2016,5/5/2016,11/9/2016,126.01,116.91,132.68,2163.790039,2050.629883,2163.26001,0.074956861,0.051578945,0.053714326,-0.000244984,TRUE,TRUE
8/3/2016,5/5/2016,11/9/2016,0.977225997,0.96273449,0.945098141,0.970052557,0.984417206,0.968469944,0.948367371,0.972216631,1643,1724,3511,1460,1786,2647,2801,5545,2426,2948,3195,3357,6752,3360,4258,116139,122918,268328,115844,135701,D,8/3/2016,5/5/2016,11/9/2016,76.75,71.99,73.22,2163.790039,2050.629883,2163.26001,0.064026166,-0.047084779,0.053714326,-0.000244984,TRUE,FALSE
8/3/2016,4/29/2016,10/28/2016,0.992979227,0.979326114,0.489771214,0.982896914,0.996076529,0.982362335,0.547698178,0.983443081,344,371,2936,296,372,984,1057,2468,819,1025,1024,1109,2522,916,1031,46970,49131,144975,41437,48543,DRE,8/3/2016,4/29/2016,10/28/2016,28.33,21.87,25.39,2163.790039,2065.300049,2126.409912,0.258805479,-0.109565918,0.046585814,-0.017426261,TRUE,FALSE
8/3/2016,5/4/2016,11/2/2016,0.975358086,0.975423007,0.950873103,0.978441329,0.985047125,0.984332233,0.954054112,0.984268259,394,440,1365,430,402,1063,1256,2872,1339,1406,1402,1497,3534,1558,1384,55083,58131,142123,56663,56331,DVN,8/3/2016,5/4/2016,11/2/2016,38,31.31,39.55,2163.790039,2051.120117,2097.939941,0.193648624,0.039979534,0.053475289,-0.030905449,TRUE,TRUE
8/3/2016,5/5/2016,11/4/2016,0.940183509,0.965809494,0.935469267,0.969253275,0.962072708,0.979210864,0.940458339,0.978343317,883,727,1714,642,837,2012,1640,2602,1436,1622,2601,1586,2889,1421,1636,70737,59460,120112,54575,65990,EMN,8/3/2016,5/5/2016,11/4/2016,64.92,75.29,71.26,2163.790039,2050.629883,2085.179932,-0.148191581,0.093179418,0.053714326,-0.037006182,FALSE,TRUE
8/3/2016,5/5/2016,11/16/2016,0.98073683,0.950639339,0.976172437,0.980036227,0.989643981,0.951961682,0.984069625,0.987257804,328,1413,271,295,316,762,2089,700,706,752,727,2122,786,676,728,26990,87903,25950,25759,26889,EMR,8/3/2016,5/5/2016,11/16/2016,52.91,52.98,54.97,2163.790039,2050.629883,2176.939941,-0.001322127,0.038195225,0.053714326,0.006058862,FALSE,TRUE
8/3/2016,5/6/2016,10/27/2016,0.960384592,0.974094443,0.937442335,0.969242786,0.971190277,0.98305741,0.946445076,0.970419562,144,155,625,255,169,630,459,1590,654,450,958,721,2500,940,596,29876,25948,75434,29064,24740,FISV,8/3/2016,5/6/2016,10/27/2016,104.45,102.64,96.75,2163.790039,2057.139893,2133.040039,0.017480768,-0.076578156,0.050544715,-0.014313121,FALSE,FALSE
8/3/2016,5/6/2016,11/4/2016,0.97908832,0.971943294,0.950957303,0.978583776,0.985961488,0.975306962,0.948363091,0.978781924,180,203,1042,148,196,805,741,1966,596,737,1243,1210,2180,1046,1349,37100,36575,89978,32186,37551,FLIR,8/3/2016,5/6/2016,11/4/2016,31.6,30.38,31.93,2163.790039,2057.139893,2085.179932,0.039372623,0.010388886,0.050544715,-0.037006182,FALSE,TRUE
8/3/2016,5/3/2016,11/3/2016,0.978005521,0.968483811,0.958495375,0.975444073,0.985772458,0.972981243,0.955129529,0.974838833,955,955,2044,953,929,2685,2779,4318,2392,2393,2015,2090,3959,2007,1896,77049,79045,147936,76280,72612,FMC,8/3/2016,5/3/2016,11/3/2016,48.2,47.32,50.93,2163.790039,2063.370117,2088.659912,0.018425982,0.05509312,0.047520707,-0.035338662,FALSE,TRUE
8/3/2016,5/4/2016,11/4/2016,0.975102948,0.967175893,0.933204119,0.979087636,0.984702219,0.972383421,0.93696083,0.979242508,526,561,1501,500,621,1256,1363,3565,1347,1546,1807,1935,5232,1806,1953,57697,60566,147180,55291,59521,HUM,8/3/2016,5/4/2016,11/4/2016,173.48,175.7,167.42,2163.790039,2051.120117,2085.179932,-0.012715676,-0.035556694,0.053475289,-0.037006182,FALSE,TRUE
8/3/2016,5/4/2016,11/1/2016,0.966800042,0.942383444,0.929174254,0.972832971,0.976142826,0.963424302,0.951092763,0.985862402,423,462,2027,287,325,1169,1325,3279,714,791,1854,1977,4027,1510,1577,64031,67700,168305,60674,64287,ICE,8/3/2016,5/4/2016,11/1/2016,278.02,258.49,263.05,2163.790039,2051.120117,2111.719971,0.072836045,-0.055348925,0.053475289,-0.024358564,TRUE,FALSE
8/3/2016,4/29/2016,11/1/2016,0.971371151,0.974604389,0.948239578,0.982521491,0.985257516,0.977460886,0.955692665,0.982666824,2348,2466,4526,1919,2174,7115,7042,11161,5875,6077,5918,5681,8582,4661,4643,232943,234881,392869,206174,213696,JPM,8/3/2016,4/29/2016,11/1/2016,64.66,63.2,68.97,2163.790039,2065.300049,2111.719971,0.022838471,0.064528855,0.046585814,-0.024358564,FALSE,TRUE
8/3/2016,5/4/2016,11/2/2016,0.972877673,0.965090285,0.800103472,0.979124937,0.97666688,0.966513387,0.761366494,0.980477594,1150,2387,340,978,1015,3007,5287,453,2628,2579,2701,4177,469,2627,2547,133306,221200,15901,133958,136022,LUK,8/3/2016,5/4/2016,11/2/2016,18,16.22,18.32,2163.790039,2051.120117,2097.939941,0.104126709,0.017621601,0.053475289,-0.030905449,TRUE,TRUE
8/3/2016,5/6/2016,11/2/2016,0.980156402,0.969372819,0.302079902,0.974711778,0.986077757,0.97423156,0.46755228,0.973350214,422,445,765,518,413,638,652,1306,840,603,1214,1255,825,1735,1244,56869,60347,66493,63652,56102,MAC,8/3/2016,5/6/2016,11/2/2016,86.7,80.15,67.14,2163.790039,2057.139893,2097.939941,0.078554005,-0.255673892,0.050544715,-0.030905449,TRUE,FALSE
8/3/2016,5/2/2016,10/31/2016,0.976167587,0.946357633,0.902394636,0.962045688,0.987718264,0.975821472,0.935182571,0.980934527,438,449,2113,502,509,1191,1292,4049,1818,1719,1743,1753,5803,2415,2268,68058,71414,204582,86851,88499,MPC,8/3/2016,5/2/2016,10/31/2016,41.22,38.58,43.59,2163.790039,2081.429932,2126.149902,0.066189568,0.055904191,0.038806207,-0.017548545,TRUE,TRUE
8/3/2016,5/4/2016,11/2/2016,0.975841948,0.97029542,0.948706978,0.986230696,0.974893371,0.968028232,0.935210289,0.98437763,1409,1452,3008,1191,1268,4401,4697,9955,3999,4118,4521,4600,10456,4013,4263,168273,170664,349650,147071,154137,MS,8/3/2016,5/4/2016,11/2/2016,28.42,26.28,32.92,2163.790039,2051.120117,2097.939941,0.078284929,0.146987253,0.053475289,-0.030905449,TRUE,TRUE
8/3/2016,5/4/2016,11/2/2016,0.962037789,0.952498132,0.946430191,0.988324954,0.9759905,0.957459175,0.946910367,0.99270117,401,597,1352,399,457,979,1490,3737,1100,1362,1422,2205,3046,1471,1550,48722,66472,142111,54363,58402,NBL,8/3/2016,5/4/2016,11/2/2016,34.05,35.59,36.85,2163.790039,2051.120117,2097.939941,-0.044234667,0.079025586,0.053475289,-0.030905449,FALSE,TRUE
8/3/2016,5/5/2016,11/8/2016,0.978283795,0.960998749,0.950819084,0.97131163,0.984875463,0.967751002,0.954155772,0.973655573,416,432,1460,479,563,1784,1781,3483,1683,1995,2354,2433,3915,2373,2750,81274,81564,155154,82465,96439,NDAQ,8/3/2016,5/5/2016,11/8/2016,71.53,63.2,65.38,2163.790039,2050.629883,2139.560059,0.123812641,-0.089900541,0.053714326,-0.011261104,TRUE,FALSE
8/3/2016,5/3/2016,11/1/2016,0.984711102,0.982882616,0.964448463,0.973984713,0.988404536,0.98409438,0.961009141,0.97558393,520,487,1047,468,417,1831,1802,3651,1478,1454,1993,1998,3780,2370,1741,67067,64746,123805,61007,57269,NFX,8/3/2016,5/3/2016,11/1/2016,44.66,35.51,40.49,2163.790039,2063.370117,2111.719971,0.229263899,-0.098023216,0.047520707,-0.024358564,TRUE,FALSE
8/3/2016,5/5/2016,10/28/2016,0.980431368,0.971425696,0.951954619,0.984434556,0.986164227,0.9758145,0.949795985,0.985976669,422,413,1171,402,417,1201,1297,2643,1120,1117,1488,1513,2710,1339,1360,46332,46785,106509,42915,43298,NOV,8/3/2016,5/5/2016,10/28/2016,32.66,33.29,32.93,2163.790039,2050.629883,2126.409912,-0.019105964,0.008233009,0.053714326,-0.017426261,FALSE,TRUE
8/3/2016,5/4/2016,11/2/2016,0.968244529,0.958118087,0.942836958,0.990371671,0.978579436,0.969660609,0.946122266,0.991090861,767,787,1712,742,762,1804,1992,3695,1416,1472,2068,2117,3935,1825,1908,76447,80114,157291,68277,71324,OKE,8/3/2016,5/4/2016,11/2/2016,45.85,38.17,46.59,2163.790039,2051.120117,2097.939941,0.183325332,0.016010727,0.053475289,-0.030905449,TRUE,TRUE
8/3/2016,5/5/2016,11/1/2016,0.90731708,0.960933669,0.933534127,0.974039343,0.913191687,0.961626892,0.931224489,0.97487037,692,320,1453,326,392,1962,1057,2802,1011,1270,2881,1114,2707,1221,1650,64034,36345,122721,36788,43030,OXY,8/3/2016,5/5/2016,11/1/2016,74.38,76.14,69,2163.790039,2050.629883,2111.719971,-0.023386662,-0.075080584,0.053714326,-0.024358564,FALSE,FALSE
8/3/2016,5/4/2016,11/4/2016,0.977232369,0.981644538,0.968291899,0.983235079,0.984080834,0.983167743,0.963101461,0.983858196,558,492,1013,403,447,1609,1400,2023,1548,1558,1962,1507,2461,1606,1565,64174,54332,97311,55701,56231,PCAR,8/3/2016,5/4/2016,11/4/2016,57.75,55.89,54.52,2163.790039,2051.120117,2085.179932,0.032737876,-0.057555743,0.053475289,-0.037006182,FALSE,FALSE
8/3/2016,5/4/2016,11/2/2016,0.993494621,0.980906068,0.96368974,0.987466697,0.995628609,0.984830016,0.962672581,0.98900749,1911,1820,3715,1591,1718,5279,5101,8668,4765,5148,3952,3917,7460,3555,4160,163302,163145,291704,152683,161015,PFG,8/3/2016,5/4/2016,11/2/2016,45.83,41.98,53.46,2163.790039,2051.120117,2097.939941,0.087745584,0.153994812,0.053475289,-0.030905449,TRUE,TRUE
8/3/2016,5/5/2016,11/3/2016,0.962830503,0.953809821,0.932218853,0.971203946,0.975533687,0.967090298,0.939458133,0.976861579,834,924,1826,869,873,2292,2426,5059,2347,2561,1270,1335,4087,1489,1838,69968,75069,149562,74306,78325,PGR,8/3/2016,5/5/2016,11/3/2016,33.01,32.88,31.35,2163.790039,2050.629883,2088.659912,0.003945976,-0.051596279,0.053714326,-0.035338662,FALSE,FALSE
8/3/2016,5/4/2016,11/4/2016,0.937637698,0.982538473,0.974527897,0.988472285,0.941011325,0.983657756,0.971427746,0.988655402,2754,2134,3338,1509,1462,8596,6180,9750,4979,4497,5954,3534,7305,2782,2886,237703,176655,302293,154810,138616,PNC,8/3/2016,5/4/2016,11/4/2016,83.85,85.37,94.65,2163.790039,2051.120117,2085.179932,-0.017965263,0.121156389,0.053475289,-0.037006182,FALSE,TRUE
8/3/2016,5/4/2016,11/15/2016,0.969879163,0.95026733,0.981500251,0.980013093,0.965464507,0.943926219,0.983668112,0.982574494,502,1517,324,378,395,927,1995,674,732,759,1207,2794,948,965,1114,40562,97406,29471,31157,32145,ROK,8/3/2016,5/4/2016,11/15/2016,114.66,111.05,133.48,2163.790039,2051.120117,2180.389893,0.031990677,0.151980426,0.053475289,0.007642379,FALSE,TRUE
8/3/2016,5/4/2016,11/22/2016,0.93398615,0.128428022,0.942392634,0.94814649,0.93440778,0.268690896,0.944994956,0.955094183,864,129,152,183,373,1966,153,564,613,1102,2317,111,946,1145,1744,82265,10022,29044,31701,41165,SWKS,8/3/2016,5/4/2016,11/22/2016,64.39,65.23,79.36,2163.790039,2051.120117,2202.939941,-0.012961144,0.209036121,0.053475289,0.017931473,FALSE,TRUE
8/3/2016,5/4/2016,11/2/2016,0.991081542,0.974876544,0.953906895,0.983430534,0.99384781,0.977929349,0.942537663,0.981773089,811,889,2198,715,830,1850,1988,4206,1603,1805,1763,1824,3983,1527,1640,68914,72500,170714,59824,66478,TWX,8/3/2016,5/4/2016,11/2/2016,77.83,74.8,87.28,2163.790039,2051.120117,2097.939941,0.039709076,0.114594381,0.053475289,-0.030905449,FALSE,TRUE
8/3/2016,4/29/2016,11/2/2016,0.942179091,0.92744155,0.902122771,0.929782196,0.960069934,0.954954366,0.922303066,0.947856495,370,294,945,269,255,676,516,2408,564,573,1449,1029,3324,1166,961,43178,36639,105713,36188,34885,UA,8/3/2016,4/29/2016,11/2/2016,35.27,40.8,25.35,2163.790039,2065.300049,2097.939941,-0.145649337,-0.330254014,0.046585814,-0.030905449,FALSE,FALSE
8/3/2016,4/29/2016,11/2/2016,0.942179091,0.92744155,0.902122771,0.929782196,0.960069934,0.954954366,0.922303066,0.947856495,370,294,945,269,255,676,516,2408,564,573,1449,1029,3324,1166,961,43178,36639,105713,36188,34885,UAA,8/3/2016,4/29/2016,11/2/2016,38.91,43.94,30.79,2163.790039,2065.300049,2097.939941,-0.12157378,-0.234061325,0.046585814,-0.030905449,FALSE,FALSE
8/3/2016,5/4/2016,11/2/2016,0.960658144,0.926862238,0.938312558,0.958230666,0.979493728,0.950950266,0.9572409,0.975098804,676,600,1916,579,621,1300,1156,2984,1143,1370,1476,1016,3437,1355,1552,56299,44224,131345,50614,56423,VMC,8/3/2016,5/4/2016,11/2/2016,117.61,112.26,112.56,2163.790039,2051.120117,2097.939941,0.046556456,-0.043887653,0.053475289,-0.030905449,FALSE,FALSE
8/3/2016,5/4/2016,11/3/2016,0.907896472,0.992903683,0.97928158,0.907162357,0.874570402,0.99446048,0.980527318,0.872955891,1777,2131,4095,1684,2185,6336,8179,11542,5819,8239,5080,9554,12577,4430,9726,220117,301787,446160,211699,308170,WFC,8/3/2016,5/4/2016,11/3/2016,47.57,48.94,45.34,2163.790039,2051.120117,2088.659912,-0.028392748,-0.048012665,0.053475289,-0.035338662,FALSE,FALSE
8/3/2016,5/3/2016,11/1/2016,0.974263559,0.954980603,0.931854356,0.938936828,0.98610681,0.97293083,0.949616585,0.951459954,884,849,1549,861,775,2171,2284,4301,2710,2364,2523,2557,5306,3378,2583,63148,63673,139176,79350,65884,WU,8/3/2016,5/3/2016,11/1/2016,19.92,19.83,19.74,2163.790039,2063.370117,2111.719971,0.00452831,-0.009077218,0.047520707,-0.024358564,FALSE,TRUE
8/3/2016,5/4/2016,11/3/2016,0.993263357,0.994804552,0.911630891,0.996447873,0.995467918,0.996237819,0.913163776,0.997283807,270,275,1607,259,266,498,509,1799,545,535,885,881,3080,876,874,25591,25765,118008,25644,25844,XOM,8/3/2016,5/4/2016,11/3/2016,87.49,87.94,83.66,2163.790039,2051.120117,2088.659912,-0.005130263,-0.044763535,0.053475289,-0.035338662,FALSE,FALSE
8/4/2016,5/5/2016,11/8/2016,0.972827792,0.952731541,0.933282378,0.966605483,0.984717965,0.970726827,0.951659853,0.977087434,487,408,819,360,481,1746,1363,2254,1300,1537,2063,1307,2205,1293,1782,60303,50512,93067,47324,55935,ALGN,8/4/2016,5/5/2016,11/8/2016,91.72,75.56,88.79,2164.25,2050.629883,2139.560059,0.193813415,-0.032466427,0.053926875,-0.011473653,TRUE,FALSE
8/4/2016,5/4/2016,11/3/2016,0.979704831,0.976956838,0.948242596,0.982131513,0.987304096,0.983994118,0.951207035,0.983181932,274,280,1371,260,291,647,689,1594,615,706,955,930,2264,836,986,36221,37661,100461,32048,37588,AME,8/4/2016,5/4/2016,11/3/2016,45.91,46.96,44.26,2164.25,2051.120117,2088.659912,-0.022613217,-0.036601624,0.053687839,-0.035551211,FALSE,FALSE
8/4/2016,5/5/2016,11/3/2016,0.978987258,0.969259655,0.94720004,0.981046668,0.983763908,0.971370297,0.940640419,0.981197921,174,166,647,133,149,438,435,1391,374,431,795,795,1789,709,759,33315,33071,79065,27151,28968,ANSS,8/4/2016,5/5/2016,11/3/2016,92.8,83.76,83.49,2164.25,2050.629883,2088.659912,0.102491073,-0.105719776,0.053926875,-0.035551211,TRUE,FALSE
8/4/2016,5/6/2016,11/4/2016,0.941976065,0.942771064,0.932559677,0.96874191,0.953728872,0.952291514,0.938907903,0.966104083,354,319,1293,211,658,2140,2088,4275,1218,2752,1864,1676,3647,1267,2482,56145,54529,149584,39987,69905,APA,8/4/2016,5/6/2016,11/4/2016,50.18,53.84,56.14,2164.25,2057.139893,2085.179932,-0.070400144,0.11223203,0.050757264,-0.037218731,FALSE,TRUE
8/4/2016,5/5/2016,11/3/2016,0.982711924,0.975326472,0.956262575,0.984800822,0.987500246,0.979809478,0.953170181,0.986070574,279,299,1092,290,309,480,543,1328,502,518,885,949,1692,927,1099,35779,37384,80853,38768,40646,APH,8/4/2016,5/5/2016,11/3/2016,59.2,55.65,64.89,2164.25,2050.629883,2088.659912,0.061839464,0.091771987,0.053926875,-0.035551211,TRUE,TRUE
8/4/2016,5/4/2016,11/2/2016,0.944377707,0.951665009,0.940489999,0.949072866,0.954333558,0.960971436,0.953060582,0.953741012,1029,804,1940,1246,959,2265,1594,3002,2559,2021,3210,1558,2740,3185,2111,110118,85995,148521,121645,111273,ARE,8/4/2016,5/4/2016,11/2/2016,112.38,95.4,104.55,2164.25,2051.120117,2097.939941,0.163807407,-0.07222056,0.053687839,-0.031117998,TRUE,FALSE
8/4/2016,5/9/2016,11/4/2016,0.960103332,0.940451639,0.930846363,0.975274317,0.976687049,0.953689099,0.933472134,0.975243749,358,470,1077,404,387,810,1031,2564,1046,876,1186,1515,2736,1588,1322,51003,58417,124762,64822,64755,ATVI,8/4/2016,5/9/2016,11/4/2016,40.83,37.15,41.7,2164.25,2058.689941,2085.179932,0.094453334,0.021084023,0.050004052,-0.037218731,TRUE,TRUE
8/4/2016,5/6/2016,11/7/2016,0.979448488,0.97864694,0.963827317,0.982552312,0.984696845,0.98056692,0.96094806,0.98311534,794,749,1994,673,729,1436,1532,2966,1556,1657,1532,1774,3388,1695,1578,56571,58335,132608,57632,55909,BAX,8/4/2016,5/6/2016,11/7/2016,48.08,45.07,47.62,2164.25,2057.139893,2131.52002,0.064649454,-0.009613449,0.050757264,-0.015238531,TRUE,TRUE
8/4/2016,5/6/2016,11/23/2016,0.958072169,0.95317745,0.983638561,0.988070968,0.969583918,0.954457963,0.988767418,0.991449099,451,1508,311,343,351,1460,2656,944,995,1047,1538,3211,1041,1107,1152,52899,116030,33969,36145,36955,BDX,8/4/2016,5/6/2016,11/23/2016,171.53,164.84,168.48,2164.25,2057.139893,2204.719971,0.039782872,-0.01794113,0.050757264,0.018526622,FALSE,FALSE
8/4/2016,5/6/2016,11/7/2016,0.969364955,0.956090348,0.873953005,0.980350302,0.970308139,0.953650182,0.909094686,0.982208931,511,531,2638,581,622,1080,1119,3357,1103,1180,1267,1314,3232,1439,1506,73009,75662,194775,78025,85254,BXP,8/4/2016,5/6/2016,11/7/2016,140.87,130.9,118.01,2164.25,2057.139893,2131.52002,0.073403806,-0.177068113,0.050757264,-0.015238531,TRUE,FALSE
8/4/2016,5/9/2016,11/1/2016,0.918931345,0.967257437,0.947014134,0.991633024,0.950294804,0.9741508,0.948244983,0.99320082,481,365,952,183,245,1648,1085,2556,744,892,1913,1139,2537,952,999,57588,45169,114810,41469,45411,CCI,8/4/2016,5/9/2016,11/1/2016,96.87,89.47,89.94,2164.25,2058.689941,2111.719971,0.0794665,-0.074227092,0.050004052,-0.024571114,TRUE,FALSE
8/4/2016,5/5/2016,11/3/2016,0.970862849,0.943068245,0.953818477,0.975160498,0.983122971,0.968043172,0.965533466,0.984638613,709,959,2083,551,707,1412,2733,3871,1326,1538,1812,3418,3715,1704,2077,71603,101728,166984,69307,76247,CF,8/4/2016,5/5/2016,11/3/2016,21.43,30.79,22.6,2164.25,2050.629883,2088.659912,-0.362398152,0.053158097,0.053926875,-0.035551211,FALSE,TRUE
